eval_loss,perplexity,bleu,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/r,config/alpha,config/learning_rate,logdir
1.1239181756973267,3.0768864154815674,0.0,1760459139,,False,1,44212_00000,2025-10-15_00-25-39,488.56928634643555,488.56928634643555,308209,TC1N05,10.128.10.15,488.56928634643555,1,16,256,1.3417249594658798e-05,44212_00000
0.5398367047309875,1.715726613998413,0.0,1760459604,,False,1,44212_00001,2025-10-15_00-33-24,455.9691278934479,455.9691278934479,310220,TC1N05,10.128.10.15,455.9691278934479,1,64,64,0.00037588720440270173,44212_00001
0.5388801693916321,1.7140862941741943,0.0,1760460077,,False,1,44212_00002,2025-10-15_00-41-17,464.2066729068756,464.2066729068756,311584,TC1N05,10.128.10.15,464.2066729068756,1,128,256,0.0003332277276734089,44212_00002
0.5575071573257446,1.7463138103485107,0.0,1760460535,,True,1,44212_00003,2025-10-15_00-48-55,450.97475242614746,450.97475242614746,312971,TC1N05,10.128.10.15,450.97475242614746,1,16,256,0.0007700143002531921,44212_00003
0.9780254364013672,2.6592001914978027,0.0,1760461000,,True,1,44212_00004,2025-10-15_00-56-40,455.69770097732544,455.69770097732544,314078,TC1N05,10.128.10.15,455.69770097732544,1,64,32,6.183325402973864e-05,44212_00004
0.7023736834526062,2.018538475036621,0.0,1760461462,,True,1,44212_00005,2025-10-15_01-04-22,453.126580953598,453.126580953598,315565,TC1N05,10.128.10.15,453.126580953598,1,32,128,5.5161025159612243e-05,44212_00005
0.6088626980781555,1.8383394479751587,0.0,1760461934,,False,1,44212_00006,2025-10-15_01-12-14,464.14246559143066,464.14246559143066,317139,TC1N05,10.128.10.15,464.14246559143066,1,32,128,6.982853385941388e-05,44212_00006
0.5378046631813049,1.7122437953948975,0.0,1760462405,,False,1,44212_00007,2025-10-15_01-20-05,464.0872333049774,464.0872333049774,318495,TC1N05,10.128.10.15,464.0872333049774,1,128,256,0.00019340692258392847,44212_00007
