eval_loss,perplexity,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/r,config/alpha,config/learning_rate,logdir
1.5410212278366089,4.669356346130371,1760431171,,False,1,19ba4_00000,2025-10-14_16-39-31,512.2130563259125,512.2130563259125,2730085,TC1N07,10.128.10.17,512.2130563259125,1,32,64,1.2654043522619214e-05,19ba4_00000
0.45029544830322266,1.5687756538391113,1760431623,,False,1,19ba4_00001,2025-10-14_16-47-03,447.6888029575348,447.6888029575348,2731340,TC1N07,10.128.10.17,447.6888029575348,1,32,32,0.0007571427841044381,19ba4_00001
0.4424353539943695,1.5564931631088257,1760432077,,False,1,19ba4_00002,2025-10-14_16-54-37,448.6731758117676,448.6731758117676,2733060,TC1N07,10.128.10.17,448.6731758117676,1,16,64,0.00017158385099788476,19ba4_00002
0.4530789256095886,1.5731483697891235,1760432528,,True,1,19ba4_00003,2025-10-14_17-02-08,446.23766326904297,446.23766326904297,2734313,TC1N07,10.128.10.17,446.23766326904297,1,16,256,0.00018830393205622754,19ba4_00003
0.6645901203155518,1.9436936378479004,1760432990,,True,1,19ba4_00004,2025-10-14_17-09-50,458.25768184661865,458.25768184661865,2736847,TC1N07,10.128.10.17,458.25768184661865,1,256,32,8.813142417896794e-05,19ba4_00004
0.652554988861084,1.9204412698745728,1760433446,,True,1,19ba4_00005,2025-10-14_17-17-26,450.8789076805115,450.8789076805115,2737986,TC1N07,10.128.10.17,450.8789076805115,1,128,128,4.4770911383855943e-05,19ba4_00005
0.44443458318710327,1.5596081018447876,1760433903,,False,1,19ba4_00006,2025-10-14_17-25-03,452.1910357475281,452.1910357475281,2739353,TC1N07,10.128.10.17,452.1910357475281,1,32,256,8.568904681062365e-05,19ba4_00006
0.44827231764793396,1.5656049251556396,1760434382,,False,1,19ba4_00007,2025-10-14_17-33-02,475.313677072525,475.313677072525,2740539,TC1N07,10.128.10.17,475.313677072525,1,256,256,0.00022149315219980193,19ba4_00007
