eval_loss,perplexity,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/r,config/alpha,config/learning_rate,logdir
0.5237618684768677,1.6883671283721924,1760462944,,False,1,075ea_00000,2025-10-15_01-29-04,533.5913488864899,533.5913488864899,319394,TC1N05,10.128.10.15,533.5913488864899,1,256,64,9.386767990293574e-05,075ea_00000
0.4525112509727478,1.5722556114196777,1760463458,,False,1,075ea_00001,2025-10-15_01-37-38,507.8338294029236,507.8338294029236,320430,TC1N05,10.128.10.15,507.8338294029236,1,32,128,0.0005606563846963936,075ea_00001
0.7416471242904663,2.0993905067443848,1760463977,,True,1,075ea_00002,2025-10-15_01-46-17,513.8551325798035,513.8551325798035,321754,TC1N05,10.128.10.15,513.8551325798035,1,128,64,4.808743345483222e-05,075ea_00002
0.448758065700531,1.5663655996322632,1760464496,,False,1,075ea_00003,2025-10-15_01-54-56,513.758896112442,513.758896112442,324184,TC1N05,10.128.10.15,513.758896112442,1,16,128,0.0003471842340392062,075ea_00003
0.4571295380592346,1.5795334577560425,1760465018,,False,1,075ea_00004,2025-10-15_02-03-38,516.8459045886993,516.8459045886993,325190,TC1N05,10.128.10.15,516.8459045886993,1,256,256,0.0008829619783224822,075ea_00004
0.4509563446044922,1.5698127746582031,1760465540,,False,1,075ea_00005,2025-10-15_02-12-20,514.3685395717621,514.3685395717621,326635,TC1N05,10.128.10.15,514.3685395717621,1,32,256,0.0005136240090435621,075ea_00005
0.4601985514163971,1.5843884944915771,1760466060,,True,1,075ea_00006,2025-10-15_02-21-00,513.842999458313,513.842999458313,328341,TC1N05,10.128.10.15,513.842999458313,1,128,128,0.00028995646508503766,075ea_00006
0.45495620369911194,1.5761044025421143,1760466581,,False,1,075ea_00007,2025-10-15_02-29-41,516.1791474819183,516.1791474819183,329714,TC1N05,10.128.10.15,516.1791474819183,1,64,128,0.0006471706690694885,075ea_00007
